font_size,bold,indent,length,numbered,is_all_caps,upper_ratio,ends_with_colon,word_count,is_page1,pdf_name,text,label
11.039999961853027,0,72.02400207519531,59,0,0,0.0,0,9,0,બરાણસીનો સ્વાદ.pdf,પરાંપરાગત   નાસ્તો   હવે   અહીાંની   ઓળખ   બની   ગયો   છે .,BODY
11.039999961853027,1,72.02400207519531,17,0,0,0.0,1,4,0,બરાણસીનો સ્વાદ.pdf,2.  ટમેટા   ચાટ :,H1
11.039999961853027,1,72.02400207519531,16,0,0,0.0,1,4,0,બરાણસીનો સ્વાદ.pdf,3.  ચૂડો   મટર :,H1
11.039999961853027,0,72.02400207519531,125,0,0,0.0,0,20,0,બરાણસીનો સ્વાદ.pdf,શશયાળાની   સવારમાં   ચૂડો   મટરનો   સ્વાદ   કાંઈક   અલગ   જ   હોય   છે .  ભીન ાં   કરેલ ાં   પોહા   લીલા   મટર   અને   મસાલાઓ,BODY
11.039999961853027,0,72.02400207519531,64,0,0,0.0,0,10,0,બરાણસીનો સ્વાદ.pdf,સાથે   તાજા   લીાંબૂ   અને   ધાણા   વડે   સજાવવામાં   આવે   છે .,BODY
11.039999961853027,1,72.02400207519531,11,0,0,0.0,1,3,0,બરાણસીનો સ્વાદ.pdf,4.  ઠંડાઇ :,H1
11.039999961853027,1,72.02400207519531,18,0,0,0.0,1,4,0,બરાણસીનો સ્વાદ.pdf,5.  બનારસી   પાન :,H1
11.039999961853027,1,72.02400207519531,11,0,0,0.0,1,3,0,બરાણસીનો સ્વાદ.pdf,6.  લસ્સી :,H1
11.039999961853027,0,72.02400207519531,10,0,0,0.0,0,3,0,બરાણસીનો સ્વાદ.pdf,આપે   છે .,BODY
11.039999961853027,1,72.02400207519531,22,0,0,0.0,1,5,0,બરાણસીનો સ્વાદ.pdf,7.  મલાઇયો  ( નનમીષ ):,H1
11.039999961853027,0,72.02400207519531,120,0,0,0.0,0,18,0,બરાણસીનો સ્વાદ.pdf,શશયાળામાં   મળતી   આ   મીઠાઈ   દૂધની   ઝગથી   બનાવવામાં   આવે   છે   અને   મોઢામાં   વળી   જાય   છે .  તેનો   સ્વાદ   એક,BODY
11.039999961853027,0,72.02400207519531,19,0,0,0.0,0,5,0,બરાણસીનો સ્વાદ.pdf,શાહી   અન ભવ   છે .,BODY
11.039999961853027,0,72.02400207519531,6,0,0,0.0,0,1,0,バラナシの味.pdf,バラナシの味,TITLE
11.039999961853027,1,72.02400207519531,15,0,0,0.0,0,2,0,バラナシの味.pdf,1.  カチョーリとジャレビ：,H1
11.039999961853027,0,72.02400207519531,41,0,0,0.0,0,1,0,バラナシの味.pdf,朝のバラナシの路地では、熱々のカチョーリとカリカリのジャレビの香りが心を引きつけま,BODY
11.039999961853027,0,72.02400207519531,33,0,0,0.0,0,1,0,バラナシの味.pdf,す。これは伝統的な朝食であり、ここでは象徴的な存在となっています。,BODY
11.039999961853027,1,72.02400207519531,12,0,0,0.0,0,2,0,バラナシの味.pdf,2.  トマトチャート：,H1
11.039999961853027,0,72.02400207519531,41,0,0,0.0,0,1,0,バラナシの味.pdf,バラナシのトマトチャートは辛く、酸っぱくて甘い味がします。地元のスパイスとギーで調,BODY
11.039999961853027,0,72.02400207519531,23,0,0,0.0,0,1,0,バラナシの味.pdf,理されており、それが特別な風味を生み出します。,BODY
11.039999961853027,1,72.02400207519531,13,0,0,0.0,0,2,0,バラナシの味.pdf,3.  チューダ・マター：,H1
11.039999961853027,0,72.02400207519531,41,0,0,0.0,0,1,0,バラナシの味.pdf,冬の朝に食べるチューダ・マターの味は格別です。水に浸したポハ（押し米）をグリーンピ,BODY
11.039999961853027,0,72.02400207519531,27,0,0,0.0,0,1,0,バラナシの味.pdf,ースとスパイス、新鮮なレモンとコリアンダーで飾ります。,BODY
11.039999961853027,1,72.02400207519531,9,0,0,0.0,0,2,0,バラナシの味.pdf,4.  タンダイ：,H1
11.039999961853027,0,72.02400207519531,41,0,0,0.0,0,1,0,バラナシの味.pdf,ここでのタンダイは、特に「シヴ神の街」として有名なこの地では、バング入りのタンダイ,BODY
11.039999961853027,0,72.02400207519531,39,0,0,0.0,0,1,0,バラナシの味.pdf,で知られています。牛乳、アーモンド、フェンネル、ローズ、スパイスで作られます。,BODY
11.039999961853027,1,72.02400207519531,13,0,0,0.0,0,2,0,バラナシの味.pdf,5.  バラナシのパーン：,H1
11.039999961853027,0,72.02400207519531,41,0,0,0.0,0,1,0,バラナシの味.pdf,バラナシと聞けば、すぐにパーンを思い出します。「ラームナガルの葉、バラナシの話」と,BODY
11.039999961853027,0,72.02400207519531,34,0,0,0.0,0,1,0,バラナシの味.pdf,いうことわざも有名です。パーンはただの味ではなく、伝統でもあります。,BODY
11.039999961853027,1,72.02400207519531,9,0,0,0.0,0,2,0,バラナシの味.pdf,6.  ラッシー：,H1
11.039999961853027,0,72.02400207519531,41,0,0,0.0,0,1,0,バラナシの味.pdf,素焼きの壺で作られるクリーミーなラッシーは、上に分厚いクリームの層があり、体と心の,BODY
11.039999961853027,0,72.02400207519531,12,0,0,0.0,0,1,0,バラナシの味.pdf,両方を冷やしてくれます。,BODY
11.039999961853027,1,72.02400207519531,15,0,0,0.0,0,2,0,バラナシの味.pdf,7.  マライヨ（ニミシュ）：,H1
11.039999961853027,0,72.02400207519531,41,0,0,0.0,0,1,0,バラナシの味.pdf,冬にだけ楽しめるこの甘味は、ミルクフォームで作られていて、口の中でとろけるような食,BODY
11.039999961853027,0,72.02400207519531,22,0,0,0.0,0,1,0,バラナシの味.pdf,感です。それを食べる経験は非常に王室的です。,BODY
18.0,1,155.1199951171875,32,0,0,0.09375,0,4,0,Introduction_to_Machine_Learning.pdf,Introduction to Machine Learning,TITLE
14.0,1,31.190000534057617,10,0,0,0.1,0,1,0,Introduction_to_Machine_Learning.pdf,Definition,H1
8.0,0,31.190000534057617,145,0,0,0.05517241379310345,0,22,0,Introduction_to_Machine_Learning.pdf,Machine Learning (ML) is a subset of Artificial Intelligence (AI) that enables computers to learn from data and improve performance without being,BODY
8.0,0,31.190000534057617,22,0,0,0.0,0,2,0,Introduction_to_Machine_Learning.pdf,explicitly programmed.,BODY
14.0,1,31.190000534057617,24,0,0,0.125,0,4,0,Introduction_to_Machine_Learning.pdf,Goal of Machine Learning,H1
8.0,0,31.190000534057617,109,0,0,0.009174311926605505,0,16,0,Introduction_to_Machine_Learning.pdf,To develop algorithms that can automatically detect patterns and make decisions or predictions based on data.,BODY
14.0,1,31.190000534057617,25,0,0,0.12,0,4,0,Introduction_to_Machine_Learning.pdf,Types of Machine Learning,H1
14.0,1,31.190000534057617,17,0,0,0.11764705882352941,0,2,0,Introduction_to_Machine_Learning.pdf,Common Algorithms,H1
8.0,0,31.190000534057617,19,0,0,0.10526315789473684,0,3,0,Introduction_to_Machine_Learning.pdf,- Linear Regression,BODY
8.0,0,31.190000534057617,21,0,0,0.09523809523809523,0,3,0,Introduction_to_Machine_Learning.pdf,- Logistic Regression,BODY
8.0,0,31.190000534057617,16,0,0,0.125,0,3,0,Introduction_to_Machine_Learning.pdf,- Decision Trees,BODY
8.0,0,31.190000534057617,15,0,0,0.13333333333333333,0,3,0,Introduction_to_Machine_Learning.pdf,- Random Forest,BODY
8.0,0,31.190000534057617,31,0,0,0.1935483870967742,0,5,0,Introduction_to_Machine_Learning.pdf,- Support Vector Machines (SVM),BODY
8.0,0,31.190000534057617,20,0,0,0.15,0,3,0,Introduction_to_Machine_Learning.pdf,- K-Means Clustering,BODY
8.0,0,31.190000534057617,33,0,0,0.12121212121212122,0,6,0,Introduction_to_Machine_Learning.pdf,- Neural Networks & Deep Learning,BODY
14.0,1,31.190000534057617,32,0,0,0.09375,0,4,0,Introduction_to_Machine_Learning.pdf,Applications of Machine Learning,H1
8.0,0,31.190000534057617,32,0,0,0.0625,0,4,0,Introduction_to_Machine_Learning.pdf,- Healthcare: Disease prediction,BODY
8.0,0,31.190000534057617,26,0,0,0.07692307692307693,0,4,0,Introduction_to_Machine_Learning.pdf,- Finance: Fraud detection,BODY
8.0,0,31.190000534057617,37,0,0,0.05405405405405406,0,4,0,Introduction_to_Machine_Learning.pdf,- Marketing: Customer recommendations,BODY
8.0,0,31.190000534057617,31,0,0,0.06451612903225806,0,4,0,Introduction_to_Machine_Learning.pdf,- Automotive: Self-driving cars,BODY
8.0,0,31.190000534057617,36,0,0,0.05555555555555555,0,5,0,Introduction_to_Machine_Learning.pdf,- Agriculture: Crop yield prediction,BODY
14.0,1,31.190000534057617,35,0,0,0.11428571428571428,0,6,0,Introduction_to_Machine_Learning.pdf,Steps in a Machine Learning Process,H1
8.0,0,31.190000534057617,21,0,0,0.09523809523809523,0,3,0,Introduction_to_Machine_Learning.pdf,1. Problem Definition,BODY
8.0,0,31.190000534057617,18,0,0,0.1111111111111111,0,3,0,Introduction_to_Machine_Learning.pdf,2. Data Collection,BODY
8.0,0,31.190000534057617,32,0,0,0.09375,0,5,0,Introduction_to_Machine_Learning.pdf,3. Data Cleaning & Preprocessing,BODY
8.0,0,31.190000534057617,18,0,0,0.1111111111111111,0,3,0,Introduction_to_Machine_Learning.pdf,4. Model Selection,BODY
8.0,0,31.190000534057617,21,0,0,0.09523809523809523,0,4,0,Introduction_to_Machine_Learning.pdf,5. Training the Model,BODY
8.0,0,31.190000534057617,22,0,0,0.09090909090909091,0,4,0,Introduction_to_Machine_Learning.pdf,6. Evaluation & Tuning,BODY
8.0,0,31.190000534057617,13,0,0,0.07692307692307693,0,2,0,Introduction_to_Machine_Learning.pdf,7. Deployment,BODY
14.0,1,31.190000534057617,30,0,0,0.1,0,4,0,Introduction_to_Machine_Learning.pdf,Challenges in Machine Learning,H1
8.0,0,31.190000534057617,35,0,0,0.02857142857142857,0,5,0,Introduction_to_Machine_Learning.pdf,- Model overfitting or underfitting,BODY
8.0,0,31.190000534057617,30,0,0,0.03333333333333333,0,6,0,Introduction_to_Machine_Learning.pdf,- Bias in data and predictions,BODY
8.0,0,31.190000534057617,35,0,0,0.02857142857142857,0,4,0,Introduction_to_Machine_Learning.pdf,- Interpretability and transparency,BODY
14.0,1,31.190000534057617,22,0,0,0.13636363636363635,0,4,0,Introduction_to_Machine_Learning.pdf,Tools & Languages Used,H1
8.0,0,31.190000534057617,53,0,0,0.11538461538461539,0,6,0,Introduction_to_Machine_Learning.pdf,"- Libraries: scikit-learn TensorFlow Keras PyTorch",BODY
10.0,0,499.0,2,0,0,0.0,0,1,0,TextBook 1.pdf,15,BODY
9.0,0,80.94999694824219,94,0,0,0.07446808510638298,0,12,0,TextBook 1.pdf,Copyright 2021  ©  McGraw-Hill Education. All rights reserved. No reproduction or distribution,BODY
9.0,0,80.94999694824219,59,0,0,0.06779661016949153,0,8,0,TextBook 1.pdf,without the prior written consent of McGraw-Hill Education.,BODY
22.0,0,248.3721923828125,2,0,0,0.0,0,1,0,TextBook 1.pdf,15,BODY
16.0,0,146.8876953125,25,0,1,0.92,0,3,0,TextBook 1.pdf,DESIGN FOR SUSTAINABILITY,TITLE
16.0,0,161.62289428710938,19,0,1,0.8947368421052632,0,3,0,TextBook 1.pdf,AND THE ENVIRONMENT,TITLE
10.5,0,81.0,79,0,0,0.0379746835443038,0,13,0,TextBook 1.pdf,The ecosystem of planet Earth is human-dominated. The standard of living of hu­,BODY
10.5,0,81.0,83,0,0,0.012048192771084338,0,14,0,TextBook 1.pdf,to alter their immediate environment to meet their own needs. So significant is the,BODY
10.5,0,81.0,86,0,0,0.0,0,14,0,TextBook 1.pdf,human alteration of the planet that some scientists declared a new geological era: the,BODY
10.5,0,99.0,76,0,0,0.013157894736842105,0,12,0,TextBook 1.pdf,Today’s designers and engineers are expected to move beyond design for recy­,BODY
10.5,0,81.0,84,0,0,0.011904761904761904,0,13,0,TextBook 1.pdf,beyond an artifact’s life cycle into the social fabric of everyday life. Sustainable,BODY
10.5,0,81.0,82,0,0,0.0,0,13,0,TextBook 1.pdf,development can be generally defined as social and economic growth that is compat­,BODY
10.5,0,81.0,28,0,0,0.0,0,5,0,TextBook 1.pdf,ible with the environment. 2,BODY
10.5,0,81.0,82,0,0,0.012195121951219513,0,13,0,TextBook 1.pdf,educators are required to impart the full scope of sustainability to students. The,BODY
10.5,0,81.0,81,0,0,0.04938271604938271,0,11,0,TextBook 1.pdf,ABET 3  accreditation criteria for engineering programs expanded one criterion to,BODY
10.5,0,81.0,44,0,0,0.0,1,5,0,TextBook 1.pdf,include sustainability awareness as follows:,BODY
9.5,0,99.0,84,0,0,0.011904761904761904,0,12,0,TextBook 1.pdf,An ability to understand ethical and professional responsibilities and the impact of,BODY
9.5,0,99.0,10,0,0,0.0,0,2,0,TextBook 1.pdf,contexts 4,BODY
8.5,0,81.0,24,0,0,0.08333333333333333,0,5,0,TextBook 1.pdf,2019. Web. 13 June 2019.,BODY
9.5,0,90.0,4,0,0,0.0,0,1,0,TextBook 1.pdf,15-2,BODY
5.949999809265137,0,232.089111328125,20,0,0,0.0,0,2,0,TextBook 1.pdf,engineering   design,BODY
10.0,0,20.520198822021484,2,0,0,0.0,0,1,0,TextBook 1.pdf,15,BODY
9.0,0,89.94999694824219,94,0,0,0.07446808510638298,0,12,0,TextBook 1.pdf,Copyright 2021  ©  McGraw-Hill Education. All rights reserved. No reproduction or distribution,BODY
9.0,0,89.94999694824219,59,0,0,0.06779661016949153,0,8,0,TextBook 1.pdf,without the prior written consent of McGraw-Hill Education.,BODY
12.0,1,259.5,4,0,0,0.0,0,1,0,TextBook 1.pdf,15.1,BODY
10.5,1,175.93690490722656,26,0,1,0.9230769230769231,0,3,0,TextBook 1.pdf,THE ENVIRONMENTAL MOVEMENT,H1
10.5,0,90.0,87,0,0,0.011494252873563218,0,14,0,TextBook 1.pdf,This section will provide the briefest of introductions to the language of the environ­,BODY
10.5,0,90.0,83,0,0,0.0,0,14,0,TextBook 1.pdf,mental movement to contrast the scope of sustainability and follow some of its core,BODY
10.5,0,90.0,85,0,0,0.011764705882352941,0,16,0,TextBook 1.pdf,cluding the living entities in the space above and below it. The area may have inputs,BODY
10.5,0,90.0,85,0,0,0.011764705882352941,0,15,0,TextBook 1.pdf,systems on the earth combine into what is known as the  biosphere . Earth’s biosphere,BODY
11.0,1,90.0,30,1,0,0.06666666666666667,0,4,0,TextBook 1.pdf,15.1.1  Ecosystems and Balance,H2
10.5,0,90.0,78,0,0,0.01282051282051282,0,12,0,TextBook 1.pdf,Ecosystems can be modeled in engineering terms as control volumes with defined,BODY
10.5,0,90.0,83,0,0,0.0,0,14,0,TextBook 1.pdf,systems must achieve a balance among all the exchanges of energy and material among,BODY
10.5,0,90.0,83,0,0,0.012048192771084338,0,15,0,TextBook 1.pdf,its inhabitants. Members of an ecosystem can be modeled as a set of function struc­,BODY
10.5,0,108.0,80,0,0,0.0125,0,14,0,TextBook 1.pdf,An ecosystem survives as long as the resources within it are adequate to support,BODY
10.5,0,90.0,77,0,0,0.012987012987012988,0,13,0,TextBook 1.pdf,the living systems it holds. The resources may be supplied from other members,BODY
10.5,0,90.0,84,0,0,0.011904761904761904,0,12,0,TextBook 1.pdf,system itself. The earth supplies essential resources for plants and animals through,BODY
10.5,0,90.0,27,0,0,0.0,0,4,0,TextBook 1.pdf,ability of its inhabitants.,BODY
10.5,0,108.0,76,0,0,0.013157894736842105,0,10,0,TextBook 1.pdf,Basic biological ecosystems maintain balance by adhering to canons developed,BODY
10.5,0,90.0,20,0,0,0.0,0,3,0,TextBook 1.pdf,through evolution. 1,BODY
10.5,0,90.0,27,0,0,0.037037037037037035,0,6,0,TextBook 1.pdf,1.	 Use waste as a resource,BODY
10.5,0,90.0,52,0,0,0.019230769230769232,0,9,0,TextBook 1.pdf,2.	 Diversify and cooperate to fully use the habitat,BODY
10.5,0,90.0,37,0,0,0.02702702702702703,0,6,0,TextBook 1.pdf,3.	 Gather and use energy efficiently,BODY
10.5,0,90.0,33,0,0,0.030303030303030304,0,5,0,TextBook 1.pdf,4.	 Optimize rather than maximize,BODY
10.5,0,90.0,26,0,0,0.038461538461538464,0,4,0,TextBook 1.pdf,5.	 Use material sparingly,BODY
10.5,0,90.0,20,0,0,0.05,0,4,0,TextBook 1.pdf,6.	 Don’t foul nests,BODY
10.5,0,90.0,29,0,0,0.034482758620689655,0,5,0,TextBook 1.pdf,7.	 Don’t draw down resources,BODY
10.5,0,90.0,40,0,0,0.025,0,7,0,TextBook 1.pdf,8.	 Remain in balance with the biosphere,BODY
10.5,0,90.0,22,0,0,0.045454545454545456,0,4,0,TextBook 1.pdf,9.	 Run on information,BODY
10.5,0,90.0,17,0,0,0.058823529411764705,0,3,0,TextBook 1.pdf,10.	 Shop locally,BODY
5.949999809265137,0,139.7830047607422,59,0,0,0.05084745762711865,0,8,0,TextBook 1.pdf,chapter  15:  Design for Sustainability and the Environment,BODY
9.5,0,421.4490966796875,4,0,0,0.0,0,1,0,TextBook 1.pdf,15-3,BODY
10.5,0,81.0,87,0,0,0.011494252873563218,0,14,0,TextBook 1.pdf,Absent from the list of principles for balancing biological ecosystems is the action of,BODY
10.5,0,81.0,86,0,0,0.011627906976744186,0,14,0,TextBook 1.pdf,inhabitants to restore resources. That role can only be filled by human inhabitants of,BODY
10.5,0,81.0,13,0,0,0.0,0,2,0,TextBook 1.pdf,an ecosystem.,BODY
11.0,1,81.0,35,1,0,0.11428571428571428,0,4,0,TextBook 1.pdf,15.1.2  U.S. Environmental Movement,H2
10.5,0,81.0,86,0,0,0.03488372093023256,0,12,0,TextBook 1.pdf,only after their impact severely affected the population. Rachel Carson’s book  Silent,BODY
10.5,0,81.0,84,0,0,0.047619047619047616,0,11,0,TextBook 1.pdf,environmental movement in the United States.  Silent Spring  documented the negative,BODY
10.5,0,81.0,55,0,0,0.0,0,11,0,TextBook 1.pdf,ects the vision of a spring without the sound of birds.,BODY
10.5,0,99.0,76,0,0,0.09210526315789473,0,10,0,TextBook 1.pdf,The Environmental Protection Agency (EPA) was consolidated from smaller gov­,BODY
10.5,0,81.0,78,0,0,0.08974358974358974,0,14,0,TextBook 1.pdf,ernmental units into one agency by President Richard Nixon in 1970. The EPA is,BODY
10.5,0,81.0,81,0,0,0.0,0,12,0,TextBook 1.pdf,endowed with the authority to write and enforce regulations based on legislation.,BODY
10.5,0,81.0,82,0,0,0.012195121951219513,0,12,0,TextBook 1.pdf,Several landmark pieces of environmental legislation were passed in the late 1960s,BODY
10.5,0,81.0,81,0,0,0.04938271604938271,0,13,0,TextBook 1.pdf,and 1970s. The EPA website (www.epa.gov) includes descriptions of all of the laws,BODY
10.5,0,81.0,81,0,0,0.012345679012345678,0,12,0,TextBook 1.pdf,and regulations created to protect human health and the environment. Most readers,BODY
10.5,0,81.0,82,0,0,0.0,0,13,0,TextBook 1.pdf,will be familiar with a popular and voluntary program for encouraging energy effi­,BODY
10.5,0,81.0,82,0,0,0.036585365853658534,0,11,0,TextBook 1.pdf,ciency in consumer goods—Energy Star (www.energystar.gov). There is a rich litera­,BODY
10.5,0,81.0,87,0,0,0.022988505747126436,0,16,0,TextBook 1.pdf,ture base on the environmental movement in the United States 2  and around the world. 3,BODY
11.0,1,81.0,40,1,0,0.075,0,5,0,TextBook 1.pdf,15.1.3  Measures of Environmental Impact,H2
10.5,0,81.0,82,0,0,0.012195121951219513,0,13,0,TextBook 1.pdf,Today there are both public and private organizations with goals of preserving and,BODY
10.5,0,81.0,80,0,0,0.0125,0,12,0,TextBook 1.pdf,improving the environment for human habitation. These groups range in scale from,BODY
10.5,0,81.0,86,0,0,0.011627906976744186,0,14,0,TextBook 1.pdf,the local level to the national level and on to the international level. Environmental,BODY
10.5,0,81.0,80,0,0,0.0375,0,11,0,TextBook 1.pdf,Science and Environmental Engineering degree programs exist to train students in,BODY
10.5,0,81.0,85,0,0,0.011764705882352941,0,13,0,TextBook 1.pdf,plinary sciences for the study of environmental issues are flourishing. A key concept,BODY
10.5,0,81.0,83,0,0,0.0,0,13,0,TextBook 1.pdf,in environmental science is the quantification of the impact of humans and technol­,BODY
10.5,0,81.0,77,0,0,0.012987012987012988,0,14,0,TextBook 1.pdf,ogy on the environment. A simple equation was developed in the 1970s to model,BODY
10.5,0,81.0,86,0,0,0.011627906976744186,0,14,0,TextBook 1.pdf,the interaction of population with the environment. 4  The factors in the equation are,BODY
8.5,0,81.0,5,0,0,0.0,0,1,0,TextBook 1.pdf,2000.,BODY
8.5,0,81.0,108,0,TextBook 1.pdf,"4.  M. R. Chertow,“The IPAT Equation and Its Variants,”  Journal of Industrial Ecology,Vol. 4,pp. 13–29,",BODY
9.5,0,90.0,4,0,0,0.0,0,1,0,TextBook 1.pdf,15-4,BODY
10.5,0,90.0,52,0,0,0.09615384615384616,0,8,0,TextBook 1.pdf,sulting  IPAT equation  is shown in Equation (15.1).,BODY
10.5,0,237.5775146484375,21,0,1,0.19047619047619047,0,7,0,TextBook 1.pdf,​I  =  P  ×  A  ×  T​,BODY
10.5,0,424.6322021484375,6,0,0,0.0,0,1,0,TextBook 1.pdf,(15.1),BODY
10.5,0,90.0,79,0,0,0.02531645569620253,0,12,0,TextBook 1.pdf,Allenby’s 2  equation for the environmental impact is given by Equation (15.2).,BODY
10.5,0,92.38800048828125,61,0,0,0.04918032786885246,0,9,0,TextBook 1.pdf,​Overall Environment Impact  =  population  × ​  resource use,BODY
9.481688499450684,0,289.6705017089844,11,0,0,0.0,0,1,0,TextBook 1.pdf,___________,BODY
10.5,0,303.1495056152344,6,0,0,0.0,0,1,0,TextBook 1.pdf,person,BODY
10.5,0,345.07269287109375,26,0,0,0.0,0,5,0,TextBook 1.pdf,​  × ​  environment impact,BODY
9.50312614440918,0,360.19268798828125,17,0,0,0.0,0,1,0,TextBook 1.pdf,_________________,BODY
10.5,0,361.9328918457031,23,0,0,0.0,0,5,0,TextBook 1.pdf,unit of resource use  ​,BODY
10.5,0,424.6329040527344,6,0,0,0.0,0,1,0,TextBook 1.pdf,(15.2),BODY
10.5,0,90.0,80,0,0,0.0125,0,13,0,TextBook 1.pdf,Technology has come to represent the influence that man-made systems can have on,BODY
10.5,0,90.0,82,0,0,0.012195121951219513,0,10,0,TextBook 1.pdf,environmental impact. Strategies for reducing the overall environmental impact can,BODY
10.5,0,90.0,88,0,0,0.022727272727272728,0,14,0,TextBook 1.pdf,be interpreted directly from Equation (15.2). They are (1) reduce population or slow its,BODY
10.5,0,90.0,84,0,0,0.011904761904761904,0,11,0,TextBook 1.pdf,resource. Designers and engineers will naturally focus on developing technology that,BODY
10.5,0,90.0,53,0,0,0.0,0,10,0,TextBook 1.pdf,will reduce the unit of resource use in the equation.,BODY
10.5,0,108.0,76,0,0,0.013157894736842105,0,10,0,TextBook 1.pdf,The  carbon footprint  is another popular metric for measuring environmental,BODY
10.5,0,90.0,84,0,0,0.03571428571428571,0,15,0,TextBook 1.pdf,A metric for quantifying the amount of CO 2  released into the atmosphere during any,BODY
10.5,0,90.0,90,0,0,0.03333333333333333,0,14,0,TextBook 1.pdf,activity is called the activity’s carbon footprint. The footprint includes the CO 2  emis­,BODY
10.5,0,90.0000991821289,86,0,0,0.0,0,14,0,TextBook 1.pdf,sion released by all production steps needed to create any product or process involved,BODY
10.5,0,90.0000991821289,84,0,0,0.011904761904761904,0,12,0,TextBook 1.pdf,energy footprints are analogous metrics for products and processes. The term “carbon,BODY
10.5,0,90.0000991821289,61,0,0,0.0,0,11,0,TextBook 1.pdf,footprint” was introduced in 1999 but is now in common usage.,BODY
10.5,0,108.00010681152344,81,0,0,0.037037037037037035,0,14,0,TextBook 1.pdf,In 2007 carbon footprint labels began appearing on some goods in Great Britain. 3,BODY
10.5,0,90.0000991821289,82,0,0,0.024390243902439025,0,15,0,TextBook 1.pdf,on how far back along the supply chain the calculation should be taken. The Inter­,BODY
10.5,0,90.0000991821289,84,0,0,0.023809523809523808,0,11,0,TextBook 1.pdf,national Standards Organization published in 2012 a standard for carbon footprinting,BODY
10.5,0,90.0000991821289,85,0,0,0.047058823529411764,0,15,0,TextBook 1.pdf,and updated it in 2018 (ISO 14067). 4  One benefit of undergoing the carbon footprint,BODY
10.5,0,90.0000991821289,85,0,0,0.0,0,14,0,TextBook 1.pdf,determination process is the focus it brings to the environmental impact of each step,BODY
10.5,0,90.0000991821289,14,0,0,0.0,0,2,0,TextBook 1.pdf,of production.,BODY
10.5,0,108.00010681152344,80,0,0,0.0125,0,14,0,TextBook 1.pdf,It is no accident that the most popular metric for environmental impact is based,BODY
10.5,0,90.0000991821289,84,0,0,0.03571428571428571,0,14,0,TextBook 1.pdf,on carbon dioxide (CO 2 ) emissions. Carbon dioxide is the most prevalent greenhouse,BODY
10.5,0,90.0000991821289,83,0,0,0.0,0,15,0,TextBook 1.pdf,gas after water vapor and has the most harmful impact of the other greenhouse gases,BODY
10.5,0,90.0000991821289,79,0,0,0.05063291139240506,0,12,0,TextBook 1.pdf,(GHG). Carbon dioxide is generated by the combustion of fossil fuels—linking it,BODY
10.5,0,90.0000991821289,81,0,0,0.012345679012345678,0,14,0,TextBook 1.pdf,directly to the behavior of the human inhabitants of the biosphere. The fact that,BODY
10.5,0,90.0000991821289,81,0,0,0.0,0,13,0,TextBook 1.pdf,climate change (formerly known as global warming) is a result of human habitation,BODY
10.5,0,90.0000991821289,42,0,0,0.0,0,7,0,TextBook 1.pdf,has been widely accepted into our culture.,BODY
8.5,0,90.0,98,0,0,0.061224489795918366,0,18,0,TextBook 1.pdf,1.  Affluence means a flow or supply of something. In the IPAT equation it usually means a measure,BODY
8.5,0,90.0,31,0,0,0.0,0,6,0,TextBook 1.pdf,of value on a per-capita basis.,BODY
8.5,0,90.0,68,0,0,0.07352941176470588,0,8,0,TextBook 1.pdf,4.  International Standards Organization. Standard 71206. Web. 2018.,BODY
9.5,0,421.4490966796875,4,0,0,0.0,0,1,0,TextBook 1.pdf,15-5,BODY
11.0,1,81.0,34,1,0,0.08823529411764706,0,5,0,TextBook 1.pdf,15.1.4  Dependence on Fossil Fuels,H2
10.5,0,81.0,68,0,0,0.0,0,11,0,TextBook 1.pdf,pendence on fossil fuels because of their impact on the environment.,BODY
10.5,0,99.0,81,0,0,0.012345679012345678,0,14,0,TextBook 1.pdf,In the past there were economic concerns about the stability of our energy supply,BODY
10.5,0,81.0,87,0,0,0.011494252873563218,0,12,0,TextBook 1.pdf,(specifically oil). The increase in environmental awareness in the 1970s coincided with,BODY
10.5,0,81.0,88,0,0,0.03409090909090909,0,17,0,TextBook 1.pdf,the first serious shock to the U.S. oil supply: the 1973 oil crisis. The 1973 oil crisis,BODY
10.5,0,81.0,89,0,0,0.011235955056179775,0,15,0,TextBook 1.pdf,was the first in a series of politically motivated disruptions of the oil supply. Disrup­,BODY
10.5,0,81.0,84,0,0,0.011904761904761904,0,14,0,TextBook 1.pdf,tions and price volatility can also be caused by natural disasters such as Hurricane,BODY
10.5,0,81.0,88,0,0,0.03409090909090909,0,14,0,TextBook 1.pdf,Katrina (2005) and technical disasters such as the Deepwater Horizon oil spill (2010). 1,BODY
10.5,0,81.0,84,0,0,0.03571428571428571,0,11,0,TextBook 1.pdf,beneficial to sustainability goals. The United States is producing historically high,BODY
10.5,0,81.0,87,0,0,0.011494252873563218,0,16,0,TextBook 1.pdf,lic fracturing). 2  Imports of crude oil are still needed due to a mismatch in domesti­,BODY
10.5,0,81.0,83,0,0,0.10843373493975904,0,10,0,TextBook 1.pdf,projecting energy independence. 3  The U.S. Energy Information Administration (EIA),BODY
10.5,0,81.0,84,0,0,0.0,0,15,0,TextBook 1.pdf,predicts net energy exporter status in 2020 due to growth in natural gas and natural,BODY
10.5,0,81.0,85,0,0,0.047058823529411764,0,14,0,TextBook 1.pdf,gas plant liquids. 4  The EIA also predicts reduction in coal and nuclear electricity,BODY
